"years","rcs_crn","rcs_sf_crn"
"160",0.992597991463889,0.996902763579584
"161",1.01931527568164,1.02518914794623
"162",1.01941621908968,1.02424456641797
"163",1.03994685229252,1.04340555849311
"164",0.991283921621898,0.995370652375089
"165",1.02771029228659,1.02991698424615
"166",1.03046272873585,1.03681420981002
"167",1.02421104892692,1.02482960214245
"168",1.02621056155967,1.02778769980413
"169",1.01506817574998,1.01912832768294
"170",1.01220545885522,1.01511217133646
"171",1.03756686972764,1.03903859775473
"172",1.05878255335272,1.06371790051401
"173",1.04616673312408,1.04758448753782
"174",1.03028304734491,1.03043797817486
"175",0.974208317589319,0.977848654484555
"176",1.03495306263534,1.03046778725602
"177",1.03355545913666,1.03425664095468
"178",1.03813848794759,1.02538973981161
"179",1.04824252552428,1.04947892720727
"180",1.03508030241029,1.03890809990858
"181",1.01763356556057,1.02330587029181
"182",1.03737717487791,1.0401830502167
"183",1.04359479535705,1.04505362764818
"184",1.01614734604502,1.01852561489645
"185",1.00523171363778,1.00598132174567
"186",1.02103645553305,1.02314687884219
"187",1.04373658206594,1.04488387357192
"188",1.06338417315473,1.06711484922831
"189",1.06105379297988,1.06349752585114
"190",1.04070363282168,1.03929036440147
"191",1.05779741038595,1.05672015053869
"192",1.0235802410576,1.03638013467018
"193",1.06520130810062,1.06716259288211
"194",1.01763795340579,1.01953180341374
"195",1.0416752607223,1.04430995086763
"196",1.08012524839042,1.07988809393256
"197",1.04293857320308,1.04722335412253
"198",1.02593490445036,1.02560124716783
"199",1.06529303047178,1.06751357578646
"200",1.06742532812605,1.07117933973831
"201",1.0364250871558,1.03884606925071
"202",1.03980601809061,1.04273905408624
"203",1.04901631711554,1.05297439993767
"204",1.04263780313722,1.04871396458198
"205",1.03357454260996,1.03782397616994
"206",1.03650357381725,1.04177198635782
"207",1.06728922747673,1.07252779030941
"208",1.03116545870029,1.03120283289249
"209",1.05531080425943,1.05887951915534
"210",1.07375644546915,1.08038543627302
"211",1.01969269454242,1.02494034150831
"212",1.02527088407248,1.02918967097803
"213",1.04634231272074,1.05008111836374
"214",1.01887285670794,1.02209263477583
"215",1.03547170671603,1.03653102169814
"216",1.08164223624936,1.08476067478688
"217",0.974456427676318,0.977320227183667
"218",1.01490368635614,1.01246858031469
"219",1.04904034642101,1.05400849616471
"220",1.0266233706026,1.02952492869094
"221",1.02165767892335,1.02895255103033
"222",1.04007318304876,1.0444232747888
"223",1.02748069203981,1.03085116661296
"224",1.01852510228457,1.0204077267534
"225",1.03893499659419,1.04349808449648
"226",1.03516433164551,1.04031191221827
"227",1.04782319382568,1.05065735548149
"228",1.05365237086989,1.06181669441849
"229",1.06270980752175,1.06596279002492
"230",1.08049031794249,1.0700112047369
"231",1.01329366675738,1.01959648714164
"232",1.02185318955983,1.02875047901462
"233",0.9958966892814,1.00132614659328
"234",1.05616742391028,1.06066475660694
"235",1.02166452132024,1.02867714197744
"236",1.04392110372896,1.05241327456356
"237",1.08353641394721,1.09169166853031
"238",1.03213093455892,1.03993080236772
"239",1.00836948749757,1.01515606505751
"240",1.03553189645344,1.04241714515949
"241",1.09268479104509,1.10126739258109
"242",1.02875209735689,1.03523611467164
"243",1.08462258616908,1.08756930209987
"244",1.09309835146325,1.1009658628914
"245",1.03122456409976,1.03433918634637
"246",1.02610417391249,1.03219721667075
"247",1.07559830342455,1.08436467254944
"248",1.1367067581573,1.13950112512685
"249",1.18052904239416,1.18720974084456
"250",1.03764068310755,1.04427685260307
"251",1.03369718280283,1.0412882864065
"252",1.09197689568273,1.09906007026969
"253",1.06965191830729,1.07706383336173
"254",1.08250450426828,1.08400305920925
"255",1.00737176577906,1.01777676551167
"256",1.09842121932488,1.10597051608085
"257",1.07587045878705,1.0817368029069
"258",1.07060794976078,1.07546250683285
"259",1.0043348624549,1.01115595626486
"260",1.10639629203374,1.11336121787776
"261",1.105763692017,1.11306160848767
"262",1.02981781166076,1.03563965026464
"263",1.08256510349372,1.08729947491136
"264",1.0624172292628,1.06693071960603
"265",1.10403627840236,1.10776539209563
"266",1.03872532020751,1.04326833469948
"267",1.0736498509236,1.07797283706776
"268",1.0972435630286,1.10156442326814
"269",0.999566141264599,1.00330623799666
"270",1.0499003718495,1.05281918383812
"271",1.02884691854953,1.03152812981103
"272",1.10334722842286,1.10773735948592
"273",1.09014111401266,1.09288126067989
"274",1.09514299125145,1.09878720563313
"275",1.0883323007268,1.09291501539734
"276",1.06688150768617,1.06987264401922
"277",1.14529474390784,1.14732399377471
"278",1.0782994060972,1.08389471680299
"279",1.07637536602883,1.0779973916741
"280",1.02360149768768,1.02506208603703
"281",1.04220382723244,1.0443541131684
"282",1.11749130057484,1.12187186197529
"283",1.06898912615116,1.0728511668744
"284",1.11769889788495,1.12203748720623
"285",1.07058752101263,1.07332445873564
"286",1.02683926292884,1.02898715084685
"287",1.12624354773535,1.12894483290394
"288",1.07711967052061,1.07912421278224
"289",1.08017318782835,1.08176919596426
"290",1.086648897006,1.08750833971199
"291",1.07478018172686,1.07527489456249
"292",1.03518022402531,1.03487758164158
"293",1.01157275746577,1.01123055013979
"294",1.04420320038625,1.04531304380929
"295",1.00843724547382,1.00812708365208
"296",1.0788880963778,1.08244766000865
"297",1.04577567263791,1.04683079680558
"298",1.09581137873322,1.09388528597818
"299",1.04236786018392,1.04102612644627
"300",1.08866491105921,1.08562505430172
"301",1.04004680091376,1.03924566453991
"302",1.07734417792006,1.075144429915
"303",1.03005428885606,1.02777107311697
"304",1.01164332975673,1.0105982540599
"305",1.03366189445922,1.03253706213293
"306",1.11767479125502,1.11666378685655
"307",1.04713937599614,1.04650533852452
"308",1.11698469580251,1.11450241062188
"309",1.00200569668951,0.999247898570889
"310",1.05278247823886,1.05048247874496
"311",1.08003935041194,1.08097412298006
"312",1.10315481149049,1.10176659005804
"313",1.03732193601125,1.03460289037665
"314",1.0568859983101,1.05297306303843
"315",1.0152503182475,1.0112877222413
"316",1.02196335817325,1.01812912224779
"317",1.08184269349209,1.07916538673261
"318",1.11146883766972,1.10800911800515
"319",1.11195579203627,1.10651691135286
"320",1.07633184588707,1.07319202945807
"321",1.079742848071,1.07664605102201
"322",1.11850588770707,1.11603220025327
"323",1.09880345764724,1.09705851101727
"324",1.09829090920123,1.09661847611584
"325",1.08510393563698,1.08349793926103
"326",1.12906304612667,1.12812887178335
"327",1.08719921599579,1.0885619570471
"328",1.02479028937842,1.0235067861481
"329",1.07401772157164,1.07266300021096
"330",1.08006566412113,1.0786412333494
"331",1.07791066023494,1.07697510066869
"332",1.07021098369182,1.07182431639689
"333",1.05334014657939,1.05030087525491
"334",1.12893038635536,1.12775068245043
"335",1.02637923983462,1.02390763630061
"336",1.04438367055344,1.04105072792913
"337",1.0694120277575,1.06757798241574
"338",1.05041953085758,1.04798507358166
"339",1.07780674068595,1.07525316190475
"340",1.06325791683974,1.06098680708118
"341",1.03579353686545,1.03329578391997
"342",1.06965409590273,1.06753010873146
"343",1.09644309866987,1.0946006646937
"344",1.04108496946283,1.04004224849204
"345",1.07211262562492,1.07050552837821
"346",1.13185391757647,1.13019780498258
"347",1.05089656052185,1.04896052051293
"348",1.03815954078941,1.03595809890639
"349",1.08021425658581,1.07917954907999
"350",1.05684744032067,1.05458198923938
"351",1.09236341340717,1.0887796972125
"352",1.01134417795988,1.00979976413971
"353",1.02403171836655,1.02305522304823
"354",1.02886366783724,1.02712668890869
"355",1.06147433646104,1.05913287086914
"356",1.05525648775691,1.05254911645341
"357",1.0071711537813,1.00472150026853
"358",1.04182708664159,1.04086139714669
"359",1.05735007332983,1.05607918526511
"360",1.02529729730962,1.0232113154259
"361",1.0773573108002,1.08053751626421
"362",1.02624506782329,1.02410592090272
"363",1.03257311366921,1.02976736252895
"364",1.07370066803682,1.07101839677966
"365",1.04572093688028,1.04294552488868
"366",1.01749130419807,1.01527597823176
"367",1.02366324339577,1.02130089572413
"368",1.07850976127517,1.07664105504645
"369",1.0844094652041,1.0823810459926
"370",1.05295288581946,1.04959396000692
"371",1.0645949142368,1.06250762944294
"372",1.08373776254813,1.08228176895705
"373",1.05530251832933,1.05422217106791
"374",1.06208609241975,1.0603510072977
"375",1.08163403266419,1.07887979678751
"376",1.01727075670233,1.01533211512407
"377",1.00880685435653,1.00712145988545
"378",1.03169336253803,1.03174568329772
"379",1.05086294258735,1.04656339728508
"380",1.03985812951574,1.03718787180267
"381",1.01521137097851,1.01485397939301
"382",1.04792621714475,1.04450494136105
"383",1.00965662676902,1.00728489307936
"384",0.988802253951966,0.986435275456779
"385",1.05918634239075,1.05721787908848
"386",1.05147654007416,1.04787289996531
"387",1.03638343763839,1.03275562047202
"388",1.02545457898501,1.02178371415613
"389",1.0324423916014,1.02943943264795
"390",1.00476667838791,1.0015059233014
"391",1.05083956687592,1.04779578522757
"392",1.06417797734612,1.06114732300355
"393",1.04032978304534,1.03698091631185
"394",1.034247873193,1.03151978672295
"395",1.00332540618623,0.99927910587987
"396",1.04318090826903,1.04055135666135
"397",1.01887119300275,1.01625749447678
"398",1.09419410504288,1.09072821075392
"399",1.01413544195085,1.01095220180878
"400",1.04640527924522,1.04319135826519
"401",1.10461597548359,1.10160729951479
"402",1.02161154785996,1.01962148632218
"403",1.02482304727339,1.0200825976059
"404",1.06242894099244,1.06193364995753
"405",1.01435602467444,1.01374613212568
"406",1.02354541229705,1.02065111190299
"407",1.04355629066037,1.04136528550256
"408",1.06378282157943,1.06128813530292
"409",1.04150339070728,1.03910136532054
"410",1.04920683200774,1.04666509471355
"411",1.04133858790141,1.0389817752066
"412",1.06246219329151,1.05941006673692
"413",1.1248511011622,1.12170223112527
"414",1.05439013915319,1.05086571917959
"415",1.05386537960609,1.05127222260241
"416",1.03198584282863,1.02815486307181
"417",1.04586802898089,1.04327589223735
"418",0.998967828104486,0.995337316161451
"419",1.01637735221615,1.01243856389842
"420",1.0648063288483,1.06162007577758
"421",1.00635703092021,1.00430338834138
"422",1.05426045831249,1.05149353209074
"423",1.01123676246776,1.00863877532155
"424",1.05268364798354,1.05021807972955
"425",1.05697753612509,1.05677451150291
"426",1.08644566575701,1.08431973429879
"427",1.04429836044968,1.0418735228951
"428",0.984007609371282,0.981758590284294
"429",0.998721796207937,0.996836923073895
"430",0.981570851158713,0.979244888478094
"431",1.02643128058803,1.02355353598349
"432",0.993897194766887,0.991373052286209
"433",0.977646014551488,0.972972172232185
"434",1.04628766559008,1.0415314623898
"435",1.00062895614758,0.997748087930946
"436",1.01937377266296,1.01695876590907
"437",1.03741190928417,1.03372539893723
"438",1.01205819956465,1.00997352546245
"439",1.00906085831,1.00763832467873
"440",0.952021549838898,0.949855016469076
"441",1.06187982546533,1.05966252705273
"442",0.939689486306654,0.937849189236332
"443",0.990565326883182,0.98966489144257
"444",0.970597392172366,0.969158513056446
"445",0.979144229923369,0.977331132444212
"446",0.99219104286181,0.990248847972336
"447",1.07923004671958,1.07783378661546
"448",0.952282065824254,0.950876323438385
"449",1.02556873620257,1.02376098169916
"45",0.904077283774133,1.087
"450",1.01175432462645,1.01023721513599
"451",0.996779310012835,0.995290589656443
"452",0.991066929703617,0.989814347712652
"453",0.986075967520345,0.984644699404188
"454",0.914111450364363,0.913130060116427
"455",0.965297821790304,0.964347796398231
"456",1.00297623499515,1.00190434929137
"457",1.0709001550804,1.07243722896358
"458",0.972071216913273,0.971230157461441
"459",0.981843589111,0.982053775582932
"46",0.82288069067692,0.995
"460",1.0559576528255,1.05629652601731
"461",1.00156549239211,1.00147089098598
"462",1.05240383543044,1.05303941750012
"463",0.983531347598786,0.983914862762945
"464",1.02761328135086,1.02792045793688
"465",1.07875225485814,1.07904853178227
"466",1.00466559566531,1.00464563501374
"467",1.04026039609407,1.04111667266102
"468",0.964893241720175,0.965101627067892
"469",0.966238239049531,0.968829795798401
"47",0.921119330844338,1.12
"470",1.01097485182971,1.01210831729328
"471",1.02079906520946,1.02097366661074
"472",0.905105304180298,0.906806332492477
"473",1.02450952288409,1.02467511660724
"474",1.04703819752939,1.04639735673911
"475",0.997597077428183,0.998899052188781
"476",0.907249311373018,0.907317958671124
"477",1.01738495962984,1.01686211765028
"478",0.992491673908154,0.992342308693305
"479",0.999365507501309,1.00066126784639
"48",0.844214449396447,1.032
"480",0.954019539516403,0.954633612104853
"481",1.01352962874254,1.01533497083285
"482",1.03181136461945,1.03393472926931
"483",1.039246882488,1.03994695203512
"484",1.04390681222038,1.04523483959175
"485",1.03598506755791,1.03695145519217
"486",0.989750216111489,0.992836296142523
"487",1.02132141912921,1.02446663213852
"488",1.06106398628259,1.06280405279744
"489",0.996445779965749,0.998207559815943
"49",0.881496165721503,1.083
"490",0.959706998347332,0.961222138138206
"491",1.02031763954411,1.0217140543844
"492",0.996073492586959,0.997980548983567
"493",0.995382116755125,0.996052957957167
"494",1.01257301722137,1.01249733439974
"495",0.9902975308704,0.991488586614331
"496",1.02437389542736,1.02511215396008
"497",0.980986728703138,0.981463638820877
"498",1.03631568270517,1.03832029997006
"499",1.08998537760605,1.09219226148306
"50",0.937434459139352,1.157
"500",1.01169310621159,1.01418336516778
"501",1.011151599795,1.01227340023139
"502",0.971288979555471,0.97166353269015
"503",1.00895911237693,1.00991357924084
"504",0.993520190095378,0.993830877712693
"505",1.03996904492413,1.04329931074311
"506",0.927076509238741,0.927432447562889
"507",1.01382596566491,1.01475996540472
"508",1.01798981184293,1.02044237601752
"509",0.984235278999188,0.984527037548179
"51",0.95790061196291,1.187
"510",1.02335270563242,1.02347293680474
"511",0.93340225064051,0.932672319085119
"512",1.01068995402487,1.01117395100378
"513",0.951628327639604,0.953518428140697
"514",1.01916670250586,1.01948438564987
"515",0.978490840229776,0.979278750829333
"516",1.00951682991971,1.01015966754261
"517",0.948332677359753,0.948311681298322
"518",0.981804523239091,0.982613273180269
"519",0.951463703368366,0.952414277031582
"52",0.871869843880123,1.084
"520",1.05456073080864,1.0544055811193
"521",0.976514033188383,0.97499322205532
"522",0.916355765324211,0.915934182790976
"523",1.03045280002093,1.03005074313952
"524",0.961748772333166,0.960395203247564
"525",1.02734861694204,1.02556494846559
"526",0.93279462605186,0.93252449608509
"527",0.918081815052288,0.917609851781301
"528",0.917940814969804,0.917367525716332
"529",0.931016289899845,0.930394745304151
"53",0.924172084186042,1.152
"530",0.90974422265737,0.908574301806181
"531",1.01201906829093,1.01106644276956
"532",0.905867252749076,0.905053651154903
"533",0.917089006113912,0.918096469135206
"534",0.92558218708312,0.924471634369305
"535",0.953133924108207,0.951509389151751
"536",0.944836054386871,0.943079506003168
"537",0.909911932643388,0.908109753921695
"538",0.965567960954192,0.964662683019258
"539",0.955696102320776,0.95457641801391
"54",0.898507773696016,1.122
"540",0.943400478650101,0.942235207643488
"541",0.949684679518408,0.950072662614668
"542",0.972470398686174,0.972353699723311
"543",0.915766981371029,0.915256148444462
"544",1.01745650074557,1.01583722545296
"545",0.952086202973219,0.9507202144935
"546",1.01140180325994,1.01057114361994
"547",1.00578951040974,1.00486225197196
"548",0.904774738266885,0.904345978639583
"549",0.970942092438203,0.970672674834637
"55",1.00568170587305,1.257
"550",1.07979892105302,1.0801680700707
"551",0.9395043167395,0.93999454527598
"552",1.01697281769511,1.01639367992113
"553",1.02383606551541,1.02252761923252
"554",1.03685669414123,1.03593017311021
"555",1.00887782005891,1.00741185300503
"556",1.01647879966669,1.01684555440073
"557",1.02575958624366,1.02266436998783
"558",0.992029566940682,0.991702305667257
"559",0.960415507480585,0.960317839060038
"56",0.915877985156494,1.124
"560",0.960276091550893,0.960845730927999
"561",0.967870727369279,0.967166261010165
"562",0.995044359531279,0.992811074839928
"563",0.94269480787709,0.944362093564998
"564",0.979864448662082,0.979336014724182
"565",1.01846345658955,1.01778615482245
"566",0.971746116166443,0.972242747496869
"567",0.918758811821583,0.919456072089398
"568",0.988934731759883,0.988310406489706
"569",0.996513282751552,0.996304951872115
"57",0.921038065043218,1.1325
"570",0.944283873330457,0.944455472320476
"571",0.978400486620788,0.979016624009818
"572",0.902538386947449,0.903724043654545
"573",0.98375364953789,0.982852255932441
"574",0.98422443684134,0.983435911313473
"575",0.917318930044251,0.917004092233163
"576",0.955446402670938,0.954374256868343
"577",0.929787004487423,0.929594647864439
"578",0.971165912356761,0.971896261264752
"579",0.911734944333394,0.911089533543456
"58",0.92327786069819,1.1365
"580",0.940047936269543,0.938922580737608
"581",0.988207983948873,0.988493898031089
"582",0.845873732778197,0.84529433207913
"583",0.983474106215319,0.984699564491095
"584",0.900147481251562,0.901299312612279
"585",0.922408052739831,0.92214445678378
"586",0.977965601922422,0.97697743075363
"587",0.919377075702128,0.919560618839278
"588",0.954002431369524,0.953817826896001
"589",0.952212076152983,0.951520768892828
"59",0.943164632702021,1.1635
"590",0.971158375388127,0.970362407997751
"591",0.945924500984502,0.946417407425273
"592",0.980330098009097,0.980647084368781
"593",0.979258535507338,0.978956963071251
"594",0.910607138168733,0.909969821770547
"595",0.939304416167209,0.938517798496889
"596",0.909628664166925,0.908130298902509
"597",0.880202393726546,0.881226016794357
"598",0.958926586384395,0.958065679946103
"599",0.952469692053683,0.950602332126814
"60",0.917809554726521,1.1325
"600",0.91598422442138,0.913536791257308
"601",0.951699978549391,0.95189867169791
"602",0.940192782887745,0.939730546133498
"603",0.875833770449027,0.874522082427584
"604",0.934728407430352,0.93135940520684
"605",0.993400606474675,0.992599625654206
"606",0.870281318950361,0.869213424741244
"607",0.937936841262391,0.937809144370117
"608",0.895692673126986,0.893157811929288
"609",0.917560184610052,0.915605986756658
"61",0.895947174389764,1.09836659628548
"610",0.90974980311619,0.908470110980024
"611",0.896848304739033,0.894402474215623
"612",0.895180204688999,0.89260072118503
"613",0.989730847648884,0.988402717786166
"614",0.875117285812855,0.873027639964783
"615",0.878345543718693,0.877221226388551
"616",0.895820108215647,0.895170675927953
"617",0.933688187324196,0.93233952823793
"618",0.927333579257538,0.925553411765915
"619",0.922179964865808,0.91977257600596
"62",0.929073392495669,1.14021936101121
"620",0.860336160995405,0.858210569713138
"621",0.921930052855104,0.919737124126344
"622",0.982476052387117,0.979341551973958
"623",0.894046125245131,0.891175014064035
"624",0.888992046064441,0.887673275023499
"625",0.888036766998598,0.88593146111979
"626",0.898674063997173,0.89625630171821
"627",0.921121219319813,0.918768641301735
"628",0.985336159193744,0.983458542123143
"629",0.918194894811133,0.915372033161972
"63",0.88487030865481,1.08576527625486
"630",0.920225643975633,0.917626474478983
"631",0.877177063688527,0.874923092835055
"632",0.878580928268416,0.876246697027641
"633",0.897813663107958,0.894622625984211
"634",0.895993741020801,0.893853692908025
"635",0.93652049217206,0.933502433004448
"636",0.902860005480785,0.900637974581702
"637",0.877101629344098,0.874531301155725
"638",0.891784499887816,0.889375268251382
"639",0.957282300905591,0.953901777318849
"64",0.952698952756149,1.16777265784144
"640",0.913802649577053,0.910779181881749
"641",0.938585910151284,0.936195338334829
"642",0.935925308381604,0.933159496504109
"643",0.928807657878848,0.926169189771547
"644",0.985313166205652,0.982099525948047
"645",0.918644115374794,0.916076438638442
"646",0.986829779896694,0.986055284778667
"647",0.990080623313895,0.987436188243178
"648",1.00897044180792,1.0065389056703
"649",0.958224937373241,0.955576051608016
"65",0.971026979084978,1.19118128660251
"650",1.0160572068596,1.01368056449205
"651",0.920943499009767,0.918675457943728
"652",0.934491137238627,0.933028064868982
"653",0.890684053781103,0.889489612948558
"654",0.960164426399787,0.958196279320835
"655",0.889850715478711,0.887374589943543
"656",0.94152463135807,0.938091253857628
"657",0.963808399058093,0.962351442794199
"658",0.934177753304066,0.932204421212375
"659",0.947746135571665,0.946238789108437
"66",0.948707383191942,1.16633457492924
"660",0.943248050529058,0.94180124294836
"661",0.978065126829434,0.976103893397033
"662",0.931485717763158,0.929383364994707
"663",0.935449118913323,0.931273124078021
"664",0.870939070291133,0.869886628357516
"665",0.943557092946132,0.941791782968971
"666",0.883250412892281,0.881777968087576
"667",0.901189928373705,0.899655331043471
"668",0.928537775900535,0.926532189398923
"669",0.967846292827289,0.965655668289931
"67",0.983481367035679,1.22796273574555
"670",0.963472667086677,0.96313988470031
"671",0.883745587420276,0.881665253118611
"672",0.993631694651392,0.991870852272644
"673",0.908542015547525,0.905576259843558
"674",0.944834775126755,0.943348080335286
"675",0.984739077719881,0.983531263391295
"676",0.953045190220099,0.950495934468457
"677",0.999010961034307,0.99665283977143
"678",0.950765825448593,0.948942746842684
"679",0.957530769616879,0.956015589455956
"68",0.912737609770419,1.11436266364568
"680",0.920144001951088,0.917797669408897
"681",0.904862432831302,0.903794428548015
"682",1.01344194027404,1.01207654291849
"683",0.941481037398698,0.940322806500285
"684",0.958492182338257,0.956974179120738
"685",0.909319982814078,0.9079969643362
"686",0.932629203480279,0.930660267682234
"687",0.904169034798222,0.902532221284697
"688",0.9111687361361,0.909426369178718
"689",0.951294181329037,0.949661367789333
"69",0.910922655131028,1.10988551150373
"690",0.910361521545835,0.909110635020822
"691",0.948280471244655,0.945944482861153
"692",0.926518379962646,0.925750518040367
"693",0.949869576258751,0.948653274193849
"694",0.939920409639313,0.939021030866556
"695",0.885272513260766,0.884179407194134
"696",0.916049284440222,0.915020639443552
"697",0.890257021310366,0.888284209149599
"698",0.943877962712437,0.942603878487382
"699",0.897337826592726,0.896234909318527
"70",0.94066165260473,1.12700594572635
"700",0.905241058091139,0.904836416761592
"701",0.944077981291482,0.943855011820997
"702",0.906745001473264,0.90618976064198
"703",0.91775253269015,0.919132812215285
"704",0.945423369675422,0.945134574323209
"705",0.909631505891845,0.910084477144901
"706",0.860435082120654,0.861089058486555
"707",0.916818198097363,0.917897076343191
"708",0.988021217916308,0.988371744663584
"709",0.957665890960295,0.958758935781966
"71",0.976705951392793,1.18991036286614
"710",0.948461154118407,0.948194739079969
"711",0.924100660877843,0.925621799968333
"712",0.961624115215685,0.964880296601461
"713",0.92530679159461,0.927172278341048
"714",0.944288028842907,0.946307558842505
"715",0.9300825130566,0.931742395138729
"716",0.910805423809585,0.911819091566736
"717",0.867853198556366,0.869686186305488
"718",0.933676172257956,0.934833451696582
"719",0.917661662680413,0.918270910455554
"72",0.970765838959666,1.20165482769956
"720",0.871285760481469,0.872096503737603
"721",0.896908684839752,0.897274906563036
"722",0.954742809007994,0.955350947105756
"723",0.938534083415166,0.938774926776654
"724",0.889924593453641,0.891818595650359
"725",0.914416342682253,0.915951033839129
"726",0.966710963042092,0.968662768771438
"727",0.9585490580764,0.959613292602962
"728",0.95110427137048,0.952520012456335
"729",0.937630269052253,0.939063647886514
"73",1.01084503566922,1.23361681304759
"730",0.952456004670094,0.956581825180486
"731",0.883113345039583,0.884891254360758
"732",0.892105184663984,0.893755145074951
"733",0.941155882791965,0.943739573404286
"734",0.9225889993432,0.924402899522109
"735",0.956876838518581,0.96026652189419
"736",0.916646825326144,0.91951691051708
"737",0.939912756443944,0.942471197973698
"738",0.994950035592267,0.997357811007498
"739",0.952416972813339,0.954330697428267
"74",0.951865554678647,1.16013462669377
"740",0.955851918754157,0.958115810903655
"741",0.928895564459777,0.931247921243403
"742",0.957628485554055,0.960045099506605
"743",0.940537803441553,0.94258461591804
"744",0.910203115313906,0.912812379497953
"745",0.976515136914398,0.979889926732139
"746",0.958672895501776,0.961544515108206
"747",0.951330140352187,0.954370764214357
"748",0.886397394944534,0.887740108883214
"749",0.955035681882307,0.956022305589009
"75",0.903617276035504,1.09015439061096
"750",0.908876700307868,0.909598378974778
"751",0.976057576727197,0.977752192438696
"752",0.932205602573618,0.93368750957039
"753",0.96058495782615,0.961194572638743
"754",0.955291591443973,0.955913824929442
"755",0.94800370256406,0.947640024451768
"756",0.878971058348026,0.878949488999482
"757",0.986835146898504,0.985326568170573
"758",0.93572268916229,0.936190918452996
"759",1.0120707908859,1.01277669935996
"76",0.95839644117761,1.15686949012521
"760",0.915787907223765,0.915267407566819
"761",0.953302711547951,0.954249523141204
"762",0.901619716048604,0.901379890398278
"763",0.952809576592009,0.951454830589496
"764",0.931778941521111,0.931998429440341
"765",0.974984441191263,0.974925465310771
"766",1.02041430742345,1.02163942779253
"767",0.920741034728793,0.919768041008709
"768",0.859542187679337,0.859152671130313
"769",0.939870758636047,0.939910813663925
"77",0.955227531948459,1.15046109939195
"770",0.907933103422052,0.907274371815994
"771",0.909084725081894,0.907906556261974
"772",0.936018185957403,0.935110448677446
"773",0.958521361636168,0.957513066220133
"774",0.954206404561039,0.953580315703195
"775",0.948813986447129,0.947084336478612
"776",0.988525209627923,0.987367852971723
"777",0.971448596072805,0.969584122790984
"778",0.970270001371393,0.967948592331625
"779",0.993531359721359,0.991788484575586
"78",0.926083248488708,1.135321382417
"780",0.924632996791204,0.923170681289629
"781",0.933687873505701,0.933828664897095
"782",0.979520486870504,0.977941628281881
"783",0.938575464390293,0.938807152071157
"784",0.939322246219659,0.939110887975907
"785",1.00217458219071,1.00153444419745
"786",0.978520168569855,0.979204637351334
"787",1.00940166404263,1.00818196863983
"788",0.971179257595115,0.970821857627058
"789",0.977586481043724,0.977270660872948
"79",0.920598152126306,1.09585562235261
"790",0.993238557336289,0.992080216043089
"791",0.952277623139074,0.950341646728845
"792",1.03033797594464,1.02924185979683
"793",1.02251144106922,1.02142465851829
"794",0.993956809792709,0.992436145137344
"795",0.969696046929701,0.968542453957151
"796",1.02652673921216,1.0261043018232
"797",1.05807262550905,1.05808941553158
"798",0.990836855323755,0.990642422421354
"799",1.02942977735878,1.02949718567141
"80",0.910429121642866,1.08456619663245
"800",1.0568230717435,1.05584444892567
"801",0.949725920870051,0.948612845445813
